x;y;label
0.038666361;-0.36314976;c
-0.015917879;-0.117580343;c
0.071260808;-0.397587762;c
0.303513129;-0.729470565;c
0.053372908;-0.359302591;c
0.032308863;-0.306601423;c
-0.015308889;-0.0559096;c
-0.021143714;-0.223824155;c
0.212828173;-0.649062072;c
0.195164401;-0.610590867;c
0.091629138;0.455639698;c
0.161552091;-0.58911395;c
0.336631597;-0.749770735;c
0.064576074;-0.366675574;c
0.281448356;-0.714309604;c
-0.034308217;0.02324199;c
0.022232363;-0.161361678;c
-0.034304822;-0.166083787;c
0.064393057;-0.393743439;c
-0.035863949;0.003646582;c
-0.007788252;0.092328635;c
0.195987048;-0.627983565;c
0.361369065;-0.77689176;c
0.091768759;0.455812462;c
0.32428484;-0.750332198;c
-0.050748854;-0.009030227;c
0.102423678;-0.453973006;c
-0.033992715;0.065989758;c
0.020821492;-0.263525714;c
0.009608687;-0.235180943;c
0.070105719;-0.332419998;c
-0.007895138;-0.190975117;c
0.038766577;0.150191913;c
0.007160532;-0.25995951;c
0.333860151;-0.740344597;c
0.298124078;-0.702314861;c
-0.027936156;0.044913519;c
0.27785682;-0.678057321;c
0.012048992;0.317922885;c
0.034084185;0.32186718;c
-0.027214432;0.110877207;c
0.003507402;-0.152288542;c
0.000798982;-0.136948422;c
0.011767804;0.046005341;c
0.009940915;-0.186462997;c
-0.031974068;0.017952916;c
0.105798951;-0.424757406;c
0.277315011;-0.708520098;c
0.136254597;-0.470059556;c
0.181012398;-0.632266692;c
0.348385328;-0.759388041;c
0.012565519;-0.194400332;c
0.023772175;-0.318536483;c
0.009240637;0.237184565;c
0.012816872;-0.145725278;c
0.123904763;-0.443706575;c
0.004606942;-0.26379182;c
-0.035842223;0.031366017;c
0.337985985;-0.758525208;c
-0.03038606;0.120740833;c
0.003200614;-0.217988251;c
0.016072198;0.253742458;c
0.075090718;-0.404797847;c
-0.013580782;-0.051999322;c
0.019556211;-0.231578796;c
-0.032933667;-0.176166194;c
0.069271039;-0.3379945;c
-0.001087367;-0.101300663;c
0.260544078;-0.696952019;c
0.058870134;0.403020526;c
0.381323479;-0.790866811;c
0.016234516;0.299208711;c
-0.025634693;0.086580086;c
0.211898736;-0.648517208;c
0.285640509;-0.708769147;c
0.306415689;-0.717277616;c
0.270209997;-0.70270091;c
0.26958514;-0.677099551;c
0.336138628;-0.759225892;c
0.111746825;0.466125829;c
-0.007729118;-0.086154019;c
-0.033928317;0.035098218;c
0.001164669;-0.186313026;c
0.014973281;0.242058958;c
0.006919172;-0.19848672;c
0.303772813;-0.729826622;c
0.02931953;-0.252378561;c
-0.016800848;0.111346106;c
0.299143783;-0.715806143;c
0.34096651;-0.766876938;c
0.171929913;-0.543260869;c
0.029014401;-0.305810358;c
-0.043134649;0.028281168;c
0.032752341;0.233887921;c
-0.007775422;-0.262678922;c
0.166792628;-0.577844224;c
-0.02992838;0.034663359;c
0.187946546;-0.643785877;c
0.112269183;0.466906019;c
0.2112504;-0.643225498;c
0.004277238;-0.105149942;c
-0.02579421;0.002761911;c
0.054132323;-0.352512304;c
0.010485938;0.166899217;c
0.07634969;-0.399376206;c
0.037171401;0.333312275;c
0.00373518;0.016795204;c
0.024561297;0.227671123;c
0.100491681;-0.398275142;c
0.028317272;0.256786077;c
-0.045557334;0.025023766;c
-0.008223619;0.191351806;c
0.112353712;-0.521342854;c
0.342943154;-0.756115673;c
0.00074534;0.144460957;c
0.210772051;-0.637635119;c
-0.041520454;0.004737143;c
0.020008655;0.263618687;c
0.008127524;-0.237527037;c
0.009796405;-0.191587067;c
0.088603115;-0.438828492;c
0.006570755;-0.103856365;c
0.354647097;-0.770550044;c
-0.00070962;-0.124924538;c
0.0521595;0.322178888;c
-0.028906682;0.157794636;c
0.039487867;-0.30829473;c
0.220057165;-0.599948825;c
0.33045646;-0.755346069;c
-0.003524249;0.042735226;c
0.170996806;-0.581174684;c
0.367890847;-0.778921179;c
0.264332933;-0.697707018;c
0.007610067;-0.198759786;c
0.253640048;-0.683056067;c
-0.0184426;-0.132376586;c
-0.018710065;-0.130927367;c
0.132948322;-0.508277088;c
0.009684906;0.147194967;c
0.276458126;-0.702923879;c
0.258157965;-0.671557634;c
0.297796647;-0.724377997;c
0.319726081;-0.743949156;c
-0.030574144;0.062181305;c
0.277508926;-0.710405942;c
0.061136361;-0.376766099;c
-0.010636989;0.192895842;c
0.023719486;-0.263782095;c
7.86E-05;-0.114720171;c
0.023702341;-0.156490844;c
0.452765948;-0.838182015;c
-0.003084232;-0.127191245;c
0.187677621;-0.556158334;c
0.337231213;-0.757355605;c
0.10561316;-0.450671388;c
0.001800169;0.135104564;c
0.267341978;-0.700270968;c
0.347006597;-0.753850702;c
-0.032764541;0.047444148;c
0.36673987;-0.777526651;c
0.029293161;0.296709624;c
0.03750837;-0.181423869;c
0.287598083;-0.707713771;c
0.179028337;-0.632149541;c
0.034795448;-0.340467177;c
0.059921649;-0.372909492;c
0.016241932;0.299211359;c
-0.006807781;0.124455728;c
0.020227736;-0.19556493;c
0.341315627;-0.743933116;c
0.011134118;-0.181784478;c
0.110276386;0.464507425;c
0.343314282;-0.763595399;c
0.031143233;-0.272933955;c
-0.011431924;0.10485233;c
0.018185563;0.171538682;c
-0.001747587;-0.141049809;c
0.338865742;-0.758097775;c
0.33955935;-0.747405826;c
0.021541445;-0.245043283;c
0.284979496;-0.712818601;c
-0.027136834;-0.202044321;c
0.172848641;-0.542904434;c
0.008058283;-0.255904916;c
0.358600303;-0.779645523;c
0.031481;-0.183967967;c
0.023665809;-0.222941234;c
0.312014137;-0.735511788;c
0.087137429;-0.418811326;c
0.342525434;-0.763469975;c
0.109674212;-0.536160065;c
0.135558653;-0.509136179;c
0.016624181;-0.23554102;c
0.341721802;-0.757964436;c
-0.039615413;0.032906691;c
0.302700258;-0.728458646;c
0.000127882;0.232166883;c
0.037149737;0.333318349;c
0.027740751;-0.290677654;c
-0.030304561;0.032660065;c
-0.016606152;0.035828172;c
-0.002104849;0.210103185;c
-0.017300069;-0.097466185;c
-0.023436725;0.135263599;c
-0.005208922;-0.295155407;c
0.027881994;-0.168127634;c
0.274234941;-0.705207154;c
0.011113487;-0.039195914;c
0.248503562;-0.652068635;c
0.158117621;-0.587849762;c
0.080372628;-0.472091606;c
0.348159085;-0.768622806;c
0.13875517;-0.557206267;c
0.239037263;-0.672611129;c
0.096650286;-0.426814656;c
0.284535172;-0.68476037;c
0.296830293;-0.711172006;c
-0.037290091;0.030891364;c
0.072546546;-0.410166078;c
0.040818657;-0.430917425;c
-0.034493509;0.064090604;c
0.002837188;-0.053828196;c
0.350196655;-0.761765969;c
-0.032413593;0.135291439;c
0.249842847;-0.668361353;c
0.011280099;-0.039228783;c
0.123393827;-0.444309194;c
0.114542364;-0.458484929;c
0.075866449;-0.403189663;c
